SITE_ID(Taipei-Free熱點代碼),AGENCY(機關名稱),NAME(熱點名稱),VENDOR_ID(業者),AREA(行政區),Address(地址),LATITUDE(緯度),LONGITUDE(經度)
TPEE003263,臺北市立圖書館,圖書館石牌分館10F洗手間門外,TAIFO,北投區,112臺北市北投區明德路208巷5號10F,121.5225005,25.1130243
TPEE003272,臺北市立聯合醫院,北市聯醫昆明院區1F批價櫃檯,TAIFO,萬華區,108臺北市萬華區昆明街100號,121.5050214,25.0440624
TPEE003273,臺北市立聯合醫院,北市聯醫昆明院區1F中藥局中央,TAIFO,萬華區,108臺北市萬華區昆明街100號,121.5050065,25.0441945
TPEE003274,臺北市立聯合醫院,北市聯醫昆明院區1F聯合服務中心櫃台,TAIFO,萬華區,108臺北市萬華區昆明街100號,121.5050413,25.0442027
TPEE003275,臺北市立聯合醫院,北市聯醫昆明院區2F第27門診門口,TAIFO,萬華區,108臺北市萬華區昆明街100號,121.504812,25.0443746
TPEE003276,臺北市立聯合醫院,北市聯醫昆明院區3F空調室門口,TAIFO,萬華區,108臺北市萬華區昆明街100號,121.5048113,25.0443646
TPEE003277,臺北市立聯合醫院,北市聯醫昆明院區3F第9診間門口,TAIFO,萬華區,108臺北市萬華區昆明街100號,121.5047602,25.0442002
TPEE003278,臺北市立聯合醫院,北市聯醫昆明院區4F團體討論室門口,TAIFO,萬華區,108臺北市萬華區昆明街100號,121.5047331,25.0443194
TPEE003279,臺北市立聯合醫院,北市聯醫昆明院區4F新興傳染病及藥癮防治科中央,TAIFO,萬華區,108臺北市萬華區昆明街100號,121.5050214,25.0440624
TPEE003280,臺北市立聯合醫院,北市聯醫昆明院區5F會議室門口外,TAIFO,萬華區,108臺北市萬華區昆明街100號,121.5047212,25.0444093
TPEE003281,臺北市立聯合醫院,北市聯醫昆明院區5F性病及愛滋病防治組門口,TAIFO,萬華區,108臺北市萬華區昆明街100號,121.5047331,25.0443194
TPEE003282,臺北市立聯合醫院,北市聯醫昆明院區6F科長辦公室門口,TAIFO,萬華區,108臺北市萬華區昆明街100號,121.5045079,25.0444636
TPEE003283,臺北市立聯合醫院,北市聯醫昆明院區6F慢性傳染病股門口,TAIFO,萬華區,108臺北市萬華區昆明街100號,121.5050214,25.0440624
TPEE003284,臺北市立聯合醫院,北市聯醫昆明院區6F預防接種股門口,TAIFO,萬華區,108臺北市萬華區昆明街100號,121.5050811,25.0443556
TPEE003285,臺北市立聯合醫院,北市聯醫昆明院區7F會議室與結核病防治組走道中央,TAIFO,萬華區,108臺北市萬華區昆明街100號,121.5047331,25.0443194
TPEE003286,臺北市立聯合醫院,北市聯醫昆明院區8F標準病人休息室門口,TAIFO,萬華區,108臺北市萬華區昆明街100號,121.5046484,25.044422
TPEE003287,臺北市立聯合醫院,北市聯醫昆明院區9F醫務長室門口,TAIFO,萬華區,108臺北市萬華區昆明街100號,121.5047602,25.0442002
TPEE003288,臺北市立聯合醫院,北市聯醫昆明院區10F檢驗室,TAIFO,萬華區,108臺北市萬華區昆明街100號,121.5049489,25.0444681
TPEE003289,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區1棟B2FB209住院藥房,TAIFO,中正區,100臺北市中正區福州街12號,121.519277,25.029086
TPEE003290,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區1棟1F急診室留觀區,TAIFO,中正區,100臺北市中正區福州街12號,121.5192681,25.029082
TPEE003291,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區1棟1F藥局櫃台右前方,TAIFO,中正區,100臺北市中正區福州街12號,121.5192052,25.0289778
TPEE003292,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區1棟2F226B會談室門口,TAIFO,中正區,100臺北市中正區福州街12號,121.5192052,25.0289778
TPEE003293,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區1棟2F223抽血櫃台左方,TAIFO,中正區,100臺北市中正區福州街12號,121.519277,25.029086
TPEE003294,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區1棟3F325A討論用餐室內中央,TAIFO,中正區,100臺北市中正區福州街12號,121.5192052,25.0289778
TPEE003295,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區1棟3F340診療室門口,TAIFO,中正區,100臺北市中正區福州街12號,121.5193057,25.0288986
TPEE003296,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區1棟5F517工作間門口右方,TAIFO,中正區,100臺北市中正區福州街12號,121.519277,25.029086
TPEE003297,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區1棟5F535庫房門口左方,TAIFO,中正區,100臺北市中正區福州街12號,121.5195139,25.0290189
TPEE003298,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區1棟6F642醫師室門口,TAIFO,中正區,100臺北市中正區福州街12號,121.5192976,25.028819
TPEE003299,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區1棟6F618工作間門口,TAIFO,中正區,100臺北市中正區福州街12號,121.5192681,25.029082
TPEE003300,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區1棟7F720房門口,TAIFO,中正區,100臺北市中正區福州街12號,121.5193037,25.0288761
TPEE003301,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區1棟7F728治療室門口,TAIFO,中正區,100臺北市中正區福州街12號,121.519277,25.029086
TPEE003302,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區1棟8F病房旁護理站,TAIFO,中正區,100臺北市中正區福州街12號,121.519277,25.029086
TPEE003303,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區1棟9F929值班室門口,TAIFO,中正區,100臺北市中正區福州街12號,121.5192681,25.029082
TPEE003304,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區1棟9F903家屬休息室門口,TAIFO,中正區,100臺北市中正區福州街12號,121.5193974,25.0291568
TPEE003305,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區1棟10F1039資訊機房門口,TAIFO,中正區,100臺北市中正區福州街12號,121.5193908,25.0288248
TPEE003306,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區1棟10F資訊室門口,TAIFO,中正區,100臺北市中正區福州街12號,121.5193974,25.0291568
TPEE003307,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區2棟B1F影像醫學科櫃台右前方,TAIFO,中正區,100臺北市中正區福州街12號,121.5197154,25.0289655
TPEE003308,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區2棟B1F2B120第二攝影室門口右方,TAIFO,中正區,100臺北市中正區福州街12號,121.5195139,25.0290189
TPEE003309,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區2棟1F2105婦女健康中心等候區,TAIFO,中正區,100臺北市中正區福州街12號,121.5195139,25.0290189
TPEE003310,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區2棟2F牙科第一診療室與護理站中央,TAIFO,中正區,100臺北市中正區福州街12號,121.5195139,25.0290189
TPEE003311,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區2棟2F2217醫師辦公室門口,TAIFO,中正區,100臺北市中正區福州街12號,121.5198981,25.0289579
TPEE003312,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區2棟3F電梯門口,TAIFO,中正區,100臺北市中正區福州街12號,121.5197127,25.0289588
TPEE003313,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區2棟5F檢查室門口,TAIFO,中正區,100臺北市中正區福州街12號,121.519773,25.0289633
TPEE003314,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區2棟6F行政辦公室(一)門口,TAIFO,中正區,100臺北市中正區福州街12號,121.519962,25.0290325
TPEE003315,臺北市立聯合醫院婦幼院區,北市聯醫婦幼院區2棟7F702講堂中央,TAIFO,中正區,100臺北市中正區福州街12號,121.5199556,25.0289132
TPEE003316,臺北市立聯合醫院林森院區,北市聯醫林森院區1F3號櫃臺前,TAIFO,中山區,104臺北市中山區林森北路530號1F,121.5254959,25.0634243
TPEE003317,臺北市立聯合醫院林森院區,北市聯醫林森院區1F12診前,TAIFO,中山區,104臺北市中山區林森北路530號1F,121.5256441,25.0634978
TPEE003318,臺北市立聯合醫院林森院區,北市聯醫林森院區2F南側走廊,TAIFO,中山區,104臺北市中山區林森北路530號2F,121.5256441,25.0634978
TPEE003319,臺北市立聯合醫院林森院區,北市聯醫林森院區2F21診前,TAIFO,中山區,104臺北市中山區林森北路530號2F,121.5254972,25.0634826
TPEE003320,臺北市立聯合醫院林森院區,北市聯醫林森院區3F32診前,TAIFO,中山區,104臺北市中山區林森北路530號3F,121.5254992,25.0633875
TPEE003321,臺北市立聯合醫院林森院區,北市聯醫林森院區3F治療室,TAIFO,中山區,104臺北市中山區林森北路530號3F,121.5256441,25.0634978
TPEE003322,臺北市立聯合醫院林森院區,北市聯醫林森院區4F41診前,TAIFO,中山區,104臺北市中山區林森北路530號4F,121.5254691,25.0636411
TPEE003323,臺北市立聯合醫院林森院區,北市聯醫林森院區4F針灸科公佈欄,TAIFO,中山區,104臺北市中山區林森北路530號4F,121.5254691,25.0636411
TPEE003324,臺北市立聯合醫院林森院區,北市聯醫林森院區5F護理站,TAIFO,中山區,104臺北市中山區林森北路530號5F,121.5254372,25.0634977
TPEE003325,臺北市立聯合醫院林森院區,北市聯醫林森院區5F505房門口,TAIFO,中山區,104臺北市中山區林森北路530號5F,121.525519,25.0635962
TPEE003326,臺北市立聯合醫院林森院區,北市聯醫林森院區6F南側走廊中央,TAIFO,中山區,104臺北市中山區林森北路530號6F,121.5255203,25.0634221
TPEE003327,臺北市立聯合醫院林森院區,北市聯醫林森院區6F605病房門口,TAIFO,中山區,104臺北市中山區林森北路530號6F,121.5254691,25.0636411
TPEE003328,臺北市立聯合醫院林森院區,北市聯醫林森院區7F行政中心影印機,TAIFO,中山區,104臺北市中山區林森北路530號7F,121.5256441,25.0634978
TPEE003329,臺北市立聯合醫院林森院區,北市聯醫林森院區7F醫生研究室三門口,TAIFO,中山區,104臺北市中山區林森北路530號7F,121.5256448,25.0636638
TPEE003330,臺北市立聯合醫院林森院區,北市聯醫林森院區8F資訊中心,TAIFO,中山區,104臺北市中山區林森北路530號8F,121.5259793,25.063362
TPEE003332,臺北市政府民政局,北投區公民會館1F館長室門口,TAIFO,北投區,112臺北市北投區中山路5之7號1F,121.5099766,25.1378546
TPEE003333,臺北市政府民政局,士林區公民會館1F川堂往資料展覽室,TAIFO,士林區,111臺北市士林區大東路75號1F,121.5253239,25.0904187
TPEE003339,臺北市動產質借處,動質處松隆分處2F辦公區,TAIFO,松山區,105臺北市松山區八德路四段688號2F,121.5770809,25.0501433
TPEE003347,臺北市政府社會局,士林社會福利服務中心1F團輔室外面走廊,TAIFO,士林區,111臺北市士林區基河路140號1F,121.5218324,25.0887117
TPEE003348,臺北市政府社會局,中正社會福利中心6F會議室門口,TAIFO,中正區,100臺北市中正區延平南路207號6F,121.507705,25.0326119
TPEE003357,臺北市立聯合醫院陽明院區,北市聯醫陽明院區B1F員工餐廳,TAIFO,士林區,111臺北市士林區雨聲街105號,121.531749,25.1052695
TPEE003358,臺北市立聯合醫院陽明院區,北市聯醫陽明院區B1F藥庫門口,TAIFO,士林區,111臺北市士林區雨聲街105號,121.531736,25.105342
TPEE003359,臺北市立聯合醫院陽明院區,北市聯醫陽明院區B1F醫療事務室,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5316146,25.1052249
TPEE003360,臺北市立聯合醫院陽明院區,北市聯醫陽明院區1F磁振造影室門口,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5317732,25.1049372
TPEE003361,臺北市立聯合醫院陽明院區,北市聯醫陽明院區1F急診內急診護理站前,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5314875,25.1048724
TPEE003362,臺北市立聯合醫院陽明院區,北市聯醫陽明院區1F檢驗科內檢驗室內門口,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5317679,25.1052354
TPEE003363,臺北市立聯合醫院陽明院區,北市聯醫陽明院區1F萊爾富門口右方,TAIFO,士林區,111臺北市士林區雨聲街105號,121.531736,25.105342
TPEE003364,臺北市立聯合醫院陽明院區,北市聯醫陽明院區2F圖書館大門,TAIFO,士林區,111臺北市士林區雨聲街105號,121.53195,25.10455
TPEE003365,臺北市立聯合醫院陽明院區,北市聯醫陽明院區2F16室牙科門口前方等候區,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5313394,25.105246
TPEE003366,臺北市立聯合醫院陽明院區,北市聯醫陽明院區2F2C門診區會議室門口前,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5320998,25.1049794
TPEE003367,臺北市立聯合醫院陽明院區,北市聯醫陽明院區2F消化內科第36門診門口,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5315624,25.105372
TPEE003368,臺北市立聯合醫院陽明院區,北市聯醫陽明院區3F超音波室門口前方等候區,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5317679,25.1052354
TPEE003369,臺北市立聯合醫院陽明院區,北市聯醫陽明院區3F手術室內恢復室門口,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5315044,25.1052006
TPEE003370,臺北市立聯合醫院陽明院區,北市聯醫陽明院區3F加護病房門口,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5315211,25.1052754
TPEE003371,臺北市立聯合醫院陽明院區,北市聯醫陽明院區3F310職能治療室門口,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5322215,25.1048164
TPEE003372,臺北市立聯合醫院陽明院區,北市聯醫陽明院區5F522病房門口,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5097295,25.0508369
TPEE003373,臺北市立聯合醫院陽明院區,北市聯醫陽明院區5F5A病房護理站,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5315044,25.1052006
TPEE003374,臺北市立聯合醫院陽明院區,北市聯醫陽明院區5F產房內護理站西側,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5316348,25.105038
TPEE003375,臺北市立聯合醫院陽明院區,北市聯醫陽明院區5F資訊室門口,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5320002,25.1050985
TPEE003376,臺北市立聯合醫院陽明院區,北市聯醫陽明院區6F行政中心會議室門口,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5322777,25.1052278
TPEE003377,臺北市立聯合醫院陽明院區,北市聯醫陽明院區6F行政中心茶水間門口,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5323197,25.1049791
TPEE003378,臺北市立聯合醫院陽明院區,北市聯醫陽明院區6F6B護理站,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5314229,25.1054196
TPEE003379,臺北市立聯合醫院陽明院區,北市聯醫陽明院區6F6A護理站與605病房門口中央,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5315044,25.1052006
TPEE003380,臺北市立聯合醫院陽明院區,北市聯醫陽明院區7F護理站與756病房門口中央,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5322777,25.1052278
TPEE003381,臺北市立聯合醫院陽明院區,北市聯醫陽明院區7F呼吸照護中心護理站櫃台,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5315144,25.1049691
TPEE003382,臺北市立聯合醫院陽明院區,北市聯醫陽明院區7F705病房門口與儀器室中央,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5315044,25.1052006
TPEE003386,臺北市立聯合醫院陽明院區,北市聯醫陽明院區9F血液透析中心護理站,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5322777,25.1052278
TPEE003387,臺北市立聯合醫院陽明院區,北市聯醫陽明院區9F大禮堂會議室門口,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5315044,25.1052006
TPEE003388,臺北市立聯合醫院陽明院區,北市聯醫陽明院區9F938與937病房中央,TAIFO,士林區,111臺北市士林區雨聲街105號,121.5314875,25.1048724
