ID(序號),OrgName(機構名稱),ActivityName(活動名稱),Area(行政區),Address(活動地址),Latitude(緯度),Longitude(經度),Cate(類型),Peoples(可容納人數),Week(開課星期)
560,台北市石牌全人關懷協會,體適能-彈力繩肌力訓練(春季),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,運動,18,星期四
561,台北市石牌全人關懷協會,懷念金曲(春季),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,音樂,40,星期五
562,台北市石牌全人關懷協會,Fun心說英語(春季),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,語文,18,星期五
563,台北市石牌全人關懷協會,護膝肌力(春季),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,運動,18,星期四
564,台北市石牌全人關懷協會,健康操(春季),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,運動,18,星期五
565,台北市石牌全人關懷協會,烏克麗麗(暑假),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,音樂,25,星期二
566,台北市石牌全人關懷協會,核心訓練及伸展放鬆(暑假),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,運動,18,星期二
567,台北市石牌全人關懷協會,健康女性面面觀(暑假),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,社交聯誼,18,星期四
568,台北市石牌全人關懷協會,Fun心說英語(暑假),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,語文,18,星期五
569,台北市石牌全人關懷協會,彈力繩肌力訓練(暑假),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,運動,18,星期四
570,台北市石牌全人關懷協會,健康操(暑假),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,運動,18,星期五
571,台北市石牌全人關懷協會,古典音樂欣賞(秋季),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,音樂,45,星期一
572,台北市石牌全人關懷協會,核心訓練及伸展放鬆(秋季),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,運動,18,星期二
573,台北市石牌全人關懷協會,拚布班(秋季),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,藝術,20,星期二
574,台北市石牌全人關懷協會,烏克麗麗進階-下(秋季),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,音樂,25,星期二
575,台北市石牌全人關懷協會,烏克麗麗初階-下(秋季),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,音樂,25,星期三
576,台北市石牌全人關懷協會,海天遊蹤(秋季),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,生活知識,40,星期三
577,台北市石牌全人關懷協會,體適能-彈力繩肌力訓練(秋季),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,運動,18,星期四
578,台北市石牌全人關懷協會,護膝肌力(秋季),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,運動,18,星期四
579,台北市石牌全人關懷協會,健康操(秋季),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,運動,18,星期五
580,台北市石牌全人關懷協會,懷念金曲(秋季),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,音樂,40,星期五
581,台北市石牌全人關懷協會,Fun心說英語(秋季),北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,語文,18,星期五
582,台北市石牌全人關懷協會,預防延緩失能-綠色植物重啟生命力量,北投區,臺北市北投區明德路281號1樓,25.1149412,121.5221898,園藝,18,星期一
583,台北市石牌長青會,共餐,北投區,臺北市北投區中央北路一段12號4樓,25.1339062,121.5011119,午餐,15,星期五
584,台北市石牌長青會,週一上午認知促進訓練課程,北投區,臺北市北投區中央北路一段12號4樓,25.1339062,121.5011119,生活知識,15,星期一
585,台北市石牌長青會,週一下午防跌肌力課程,北投區,臺北市北投區中央北路一段12號4樓,25.1339062,121.5011119,運動,15,星期一
586,台北市石牌長青會,週二上午歌謠律動,北投區,臺北市北投區中央北路一段12號4樓,25.1339062,121.5011119,表演藝術,15,星期二
587,台北市石牌長青會,週二下午健康保健課程,北投區,臺北市北投區中央北路一段12號4樓,25.1339062,121.5011119,醫藥保健,15,星期二
588,台北市石牌長青會,週三上午認知促進訓練課程,北投區,臺北市北投區中央北路一段12號4樓,25.1339062,121.5011119,生活知識,15,星期三
589,台北市石牌長青會,週三下午自由重量阻力訓練,北投區,臺北市北投區中央北路一段12號4樓,25.1339062,121.5011119,運動,15,星期三
590,台北市石牌長青會,週四上午歌謠律動課程,北投區,臺北市北投區中央北路一段12號4樓,25.1339062,121.5011119,表演藝術,15,星期四
591,台北市石牌長青會,週四下午健康保健課程,北投區,臺北市北投區中央北路一段12號4樓,25.1339062,121.5011119,醫藥保健,15,星期四
592,台北市石牌長青會,週五上午循環肌力課程,北投區,臺北市北投區中央北路一段12號4樓,25.1339062,121.5011119,運動,15,星期五
593,台北市石牌長青會,週五下午認知促進訓練課程,北投區,臺北市北投區中央北路一段12號4樓,25.1339062,121.5011119,生活知識,15,星期五
594,台北市石牌長青會,週二下午樂齡健康運動課,北投區,臺北市北投區中央北路一段12號4樓,25.1339062,121.5011119,運動,15,星期二
595,台北市石牌長青會,週三下午樂齡健康運動課,北投區,臺北市北投區中央北路一段12號4樓,25.1339062,121.5011119,運動,15,星期三
596,台北市石牌長青會,週四下午樂齡健康運動課,北投區,臺北市北投區中央北路一段12號4樓,25.1339062,121.5011119,運動,15,星期四
597,台北市石牌長青會,田園療癒課程,北投區,臺北市北投區中央北路一段12號4樓,25.1339062,121.5011119,午餐,15,星期五
598,台北市石牌長青會(一德里),週一下午生活應用手機課,北投區,臺北市北投區一德里中央北路4段538號1樓,25.1282344,121.4675832,科技資訊,15,星期一
599,台北市石牌長青會(一德里),週四下午肌少症之增肌訓練加強班,北投區,臺北市北投區一德里中央北路4段538號1樓,25.1282344,121.4675832,運動,15,星期四
600,台北市石牌長青會(一德里),週六上午樂齡攝影班,北投區,臺北市北投區一德里中央北路4段538號1樓,25.1282344,121.4675832,生活知識,15,星期六
601,台北市石牌長青會(一德里),週六下午認知促進班,北投區,臺北市北投區一德里中央北路4段538號1樓,25.1282344,121.4675832,社交聯誼,15,星期六
602,台北市石牌長青會(一德里),共餐,北投區,臺北市北投區一德里中央北路4段538號1樓,25.1282344,121.4675832,午餐,15,星期六
603,台北市石牌長青會(永明里),週一上午肌少症之增肌訓練加強班,北投區,臺北市北投區永明里義理街65號1樓,25.1174626,121.5157178,運動,15,星期一
604,台北市石牌長青會(永明里),週二上午認知促進班,北投區,臺北市北投區永明里義理街65號1樓,25.1174626,121.5157178,社交聯誼,15,星期二
605,台北市石牌長青會(永明里),週三上午生活安全增能班,北投區,臺北市北投區永明里義理街65號1樓,25.1174626,121.5157178,生活知識,15,星期三
606,台北市石牌長青會(永明里),週四下午生活應用手機課,北投區,臺北市北投區永明里義理街65號1樓,25.1174626,121.5157178,科技資訊,15,星期四
607,台北市石牌長青會(永明里),共餐,北投區,臺北市北投區永明里義理街65號1樓,25.1174626,121.5157178,午餐,15,星期一
608,台北市向榮社福協進會,歌唱技巧教學班,文山區,臺北市文山區興隆路2段160號10樓,25.0015727,121.5514273,音樂,30,星期二
609,台北市向榮社福協進會,新教歌曲練唱班,文山區,臺北市文山區興隆路2段160號10樓,25.0015727,121.5514273,音樂,20,星期二
610,台北市向榮社福協進會,太極拳教學班,文山區,臺北市文山區興隆路2段160號10樓,25.0015727,121.5514273,運動,30,星期四
611,台北市向榮社福協進會,英、日語歌唱卡拉OK班,文山區,臺北市文山區興隆路2段160號10樓,25.0015727,121.5514273,音樂,20,星期五
612,台北市向榮社福協進會,國、台語流行老歌歡唱班,文山區,臺北市文山區興隆路2段160號10樓,25.0015727,121.5514273,音樂,20,星期六
613,台北市君賀人本關懷協會,共餐,信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,晚餐,20,星期四
614,台北市君賀人本關懷協會,共餐,信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,午餐,20,星期五
615,台北市君賀人本關懷協會,共餐,信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,午餐,20,星期六
616,台北市君賀人本關懷協會,共餐,信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,午餐,20,星期日
617,台北市君賀人本關懷協會,午茶時光,信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,其他,20,星期四
618,台北市君賀人本關懷協會,手機攝影(室內),信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,科技資訊,20,星期四
619,台北市君賀人本關懷協會,園藝香草花園,信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,其他,20,星期五
620,台北市君賀人本關懷協會,手機攝影(外拍),信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,藝術,20,星期五
621,台北市君賀人本關懷協會,樂活講座,信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,生活知識,20,星期六
622,台北市君賀人本關懷協會,養生功,信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,運動,20,星期六
623,台北市君賀人本關懷協會,書法班,信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,藝術,20,星期日
624,台北市君賀人本關懷協會,銀髮族瑜珈,信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,運動,20,星期日
625,台北市君賀人本關懷協會,園藝香草花園,信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,其他,20,星期五
626,台北市君賀人本關懷協會,桌遊與禪繞,信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,藝術,20,星期五
627,台北市君賀人本關懷協會,銀髮族瑜珈,信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,運動,20,星期六
628,台北市君賀人本關懷協會,社區長者健康促進課程-動動健康班,信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,運動,20,星期日
629,台北市君賀人本關懷協會,身心舒活體適能,信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,運動,20,星期日
630,台北市君賀人本關懷協會,身心舒活體適能,信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,運動,20,星期日
631,台北市君賀人本關懷協會,園藝香草花園,信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,其他,20,星期五
632,台北市君賀人本關懷協會,園藝香草花園,信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,其他,20,星期五
633,台北市君賀人本關懷協會,園藝香草花園,信義區,臺北市信義區中行里福德街221巷15號,25.0370723,121.5854463,園藝,20,星期五
634,台北市青溪婦女協會,共餐,北投區,臺北市北投區中央里中央南路1段196巷8號2樓,25.132238,121.501289,午餐,8,星期五
635,台北市青溪婦女協會,週一上午肢體律動與模仿,北投區,臺北市北投區中央里中央南路1段196巷8號2樓,25.132238,121.501289,表演藝術,15,星期一
636,台北市青溪婦女協會,週二上午循環肌力訓練課程,北投區,臺北市北投區中央里中央南路1段196巷8號2樓,25.132238,121.501289,運動,15,星期二
637,台北市青溪婦女協會,週三上午認知促進班,北投區,臺北市北投區中央里中央南路1段196巷8號2樓,25.132238,121.501289,其他,15,星期三
638,台北市青溪婦女協會,週五上午健康保健課程,北投區,臺北市北投區中央里中央南路1段196巷8號2樓,25.132238,121.501289,醫藥保健,15,星期五
639,台北市青溪婦女協會,週五下午動動甩油班,北投區,臺北市北投區中央里中央南路1段196巷8號2樓,25.132238,121.501289,社交聯誼,15,星期五
640,台北市青溪婦女協會,週五上午健康保健課程,北投區,臺北市北投區中央里中央南路1段196巷8號2樓,25.132238,121.501289,醫藥保健,15,星期五
641,台北市青溪婦女協會,週一上午肢體律動與模仿班,北投區,臺北市北投區中央里中央南路1段196巷8號2樓,25.132238,121.501289,表演藝術,15,星期一
642,台北市青溪婦女協會,週二上午循環肌力訓練班,北投區,臺北市北投區中央里中央南路1段196巷8號2樓,25.132238,121.501289,運動,15,星期二
643,台北市青溪婦女協會,週三上午認知促進班,北投區,臺北市北投區中央里中央南路1段196巷8號2樓,25.132238,121.501289,生活知識,15,星期三
644,台北市青溪婦女協會,週五下午動動甩油班,北投區,臺北市北投區中央里中央南路1段196巷8號2樓,25.132238,121.501289,社交聯誼,15,星期五
645,台北市青溪婦女協會,共餐,北投區,臺北市北投區中央里中央南路1段196巷8號2樓,25.132238,121.501289,午餐,8,星期五
646,台北市後山埤文化發展協會,樂齡職能,南港區,臺北市南港區東新街91號,25.0467116,121.5891107,表演藝術,50,星期一
647,台北市後山埤文化發展協會,環保樂齡手作,南港區,臺北市南港區東新街91號,25.0467116,121.5891107,藝術,50,星期一
